Name
Lamna nasus
Lamna nasus
Lamna nasus
Leptocharias smithii
Leucoraja circularis
Leucoraja compagnoi
Leucoraja erinacea
Leucoraja fullonica
Leucoraja garmani
Leucoraja lentiginosa
Leucoraja leucosticta
Leucoraja melitensis
Leucoraja naevus
Leucoraja ocellata
Leucoraja pristispina
Leucoraja wallacei
Leucoraja yucatanensis
Loxodon macrorhinus
Makararaja chindwinensis
Malacoraja clavata
Malacoraja kreffti
Malacoraja obscura
Malacoraja senta
Malacoraja spinacidermis
Manta alfredi
Manta birostris
Megachasma pelagios
Miroscyllium sheikoi
Mitsukurina owstoni
Mobula eregoodootenkee
Mobula hypostoma
Mobula japanica
Mobula kuhlii
Mobula mobular
Mobula munkiana
Mobula rochebrunei
Mobula tarapacana
Mobula thurstoni
Mollisquama parini
Mustelus albipinnis
Mustelus antarcticus
Mustelus asterias
Mustelus californicus
Mustelus canis
Mustelus dorsalis
Mustelus fasciatus
Mustelus griseus
Mustelus henlei
Mustelus higmani
Mustelus lenticulatus
Mustelus lunulatus
Mustelus manazo
Mustelus mento
Mustelus minicanis
Mustelus mosis
Mustelus mustelus
Mustelus norrisi
Mustelus palumbes
Mustelus punctulatus
Mustelus ravidus
Mustelus schmitti
Mustelus sinusmexicanus
Mustelus stevensi
Mustelus walkeri
Mustelus whitneyi
Mustelus widodoi
Myliobatis aquila
Myliobatis californicus
Myliobatis chilensis
Myliobatis freminvillii
Myliobatis goodei
Myliobatis hamlyni
Myliobatis longirostris
Myliobatis peruvianus
Myliobatis tenuicaudatus
Myliobatis tobijei
Narcine atzi
Narcine bancroftii
Narcine brasiliensis
Narcine brevilabiata
Narcine entemedor
Narcine insolita
Narcine lasti
Narcine leoparda
Narcine lingula
Narcine maculata
Narcine nelsoni
Narcine oculifera
Narcine ornata
Narcine prodorsalis
Narcine rierai
Narcine tasmaniensis
Narcine timlei
Narcine vermiculatus
Narcine westraliensis
Narke capensis
Narke dipterygia
Narke japonica
Nasolamia velox
Nebrius ferrugineus
Negaprion acutidens
Negaprion acutidens
Negaprion brevirostris
Neoharriotta carri
Neoharriotta pinnata
Neoharriotta pumila
Neoraja africana
Neoraja caerulea
Neoraja carolinensis
Neoraja iberica
Neoraja stehmanni
Neotrygon annotata
Neotrygon kuhlii
Neotrygon leylandi
Neotrygon ningalooensis
Neotrygon picta
Notoraja azurea
Notoraja hirticauda
Notoraja lira
Notoraja ochroderma
Notoraja sapphira
Notoraja sticta
Notoraja tobitukai
Notorynchus cepedianus
Notorynchus cepedianus
Odontaspis ferox
Odontaspis ferox
Odontaspis noronhai
Okamejei acutispina
Okamejei arafurensis
Okamejei boesemani
Okamejei heemstrai
Okamejei hollandi
Okamejei kenojei
Okamejei leptoura
Okamejei meerdervoortii
Okamejei mengae
Okamejei philipi
Okamejei pita
Okamejei powelli
Okamejei schmidti
Orectolobus floridus
Orectolobus halei
Orectolobus hutchinsi
Orectolobus japonicus
Orectolobus maculatus
Orectolobus ornatus
Orectolobus parvimaculatus
Orectolobus reticulatus
Orectolobus wardi
Oxynotus bruniensis
Oxynotus caribbaeus
Oxynotus centrina
Oxynotus japonicus
Oxynotus paradoxus
Paragaleus leucolomatus
Paragaleus pectoralis
Paragaleus randalli
Paragaleus tengi
Parascyllium collare
Parascyllium elongatum
Parascyllium ferrugineum
Parascyllium sparsimaculatum
Parascyllium variolatum
Paratrygon ajereba
Parmaturus albimarginatus
Parmaturus albipenis
Parmaturus bigus
Parmaturus campechiensis
Parmaturus lanatus
Parmaturus macmillani
Parmaturus melanobranchus
Parmaturus pilosus
Parmaturus xaniurus
Pastinachus sephen
Pastinachus solocirostris
Pavoraja alleni
Pavoraja arenaria
Pavoraja mosaica
Pavoraja nitida
Pavoraja pseudonitida
Pavoraja umbrosa
Pentanchus profundicolus
Platyrhina sinensis
Platyrhinoidis triseriata
Plesiobatis daviesi
Plesiotrygon iwamae
Pliotrema warreni
Poroderma africanum
Poroderma pantherinum
Potamotrygon brachyura
Potamotrygon castexi
Potamotrygon constellata
Potamotrygon falkneri
Potamotrygon henlei
Potamotrygon histrix
Potamotrygon leopoldi
Potamotrygon magdalenae
Potamotrygon marinae
Potamotrygon motoro
Potamotrygon ocellata
Potamotrygon orbignyi
Potamotrygon schroederi
Potamotrygon schuemacheri
Potamotrygon scobina
Potamotrygon signata
Potamotrygon yepezi
Prionace glauca
Pristiophorus cirratus
Pristiophorus delicatus
Pristiophorus japonicus
Pristiophorus nudipinnis
Pristiophorus schroederi
Pristis clavata
Pristis pectinata
Pristis pectinata
Pristis pectinata
Pristis pristis
Pristis pristis
Pristis pristis
Pristis pristis
Pristis pristis
Pristis zijsron
Proscyllium habereri
Proscymnodon macracanthus
Proscymnodon plunketi
Psammobatis bergi
Psammobatis extenta
Psammobatis lentiginosa
Psammobatis normani
Psammobatis parvacauda
Psammobatis rudis
Psammobatis rutrum
Psammobatis scobina
Pseudocarcharias kamoharai
Pseudoginglymostoma brevicaudatum
Pseudoraja fischeri
Pseudotriakis microdon
Pteromylaeus asperrimus
Pteromylaeus bovinus
Pteroplatytrygon violacea
Raja ackleyi
Raja asterias
Raja bahamensis
Raja brachyura
Raja cervigoni
Raja cortezensis
Raja eglanteria
Raja equatorialis
Raja herwigi
Raja inornata
Raja maderensis
Raja microocellata
Raja miraletus
Raja montagui
Raja polystigma
Raja radula
Raja rhina
Raja stellulata
Raja straeleni
Raja texana
Raja undulata
Raja velezi
Rajella annandalei
Rajella barnardi
Rajella bathyphila
Rajella bigelowi
Rajella caudaspinosa
Rajella challengeri
Rajella dissimilis
Rajella eisenhardti
Rajella fuliginea
Rajella fyllae
Rajella kukujevi
Rajella leopardus
Rajella lintea
Rajella nigerrima
Rajella purpuriventralis
Rajella ravidula
Rajella sadowskii
Rhina ancylostoma
Rhincodon typus
Rhinobatos albomaculatus
Rhinobatos annandalei
Rhinobatos annulatus
Rhinobatos blochii
Rhinobatos formosensis
Rhinobatos glaucostigma
Rhinobatos holcorhynchus
Rhinobatos horkelii
Rhinobatos hynnicephalus
Rhinobatos irvinei
Rhinobatos jimbaranensis
Rhinobatos lentiginosus
Rhinobatos leucorhynchus
Rhinobatos leucospilus
Rhinobatos lionotus
Rhinobatos microphthalmus
Rhinobatos nudidorsalis
Rhinobatos obtusus
Rhinobatos ocellatus
Rhinobatos penggali
Rhinobatos percellens
Rhinobatos petiti
