Scientific Name,Primary,Class,Order,Family,Genus,Species,Authority,Infrarank,Infrarank Type,Infrarank Authority,Red List Species ID,Modified Year,Category,Criteria
Gurgesiella dorsalifera,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Gurgesiella,dorsalifera,"McEachran &amp; Compagno, 1980",,,,44656,2004,VU,B1ab(v)
Gurgesiella furvescens,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Gurgesiella,furvescens,"de Buen, 1959",,,,44654,2004,LC,
Gymnura altavela,TRUE,CHONDRICHTHYES,RAJIFORMES,GYMNURIDAE,Gymnura,altavela,"(Linnaeus, 1758)",,,,63153,2007,VU,A2bd+4bd
Gymnura australis,TRUE,CHONDRICHTHYES,RAJIFORMES,GYMNURIDAE,Gymnura,australis,"(Ramsay &amp; Ogilby, 1886)",,,,161342,2015,LC,
Gymnura crebripunctata,TRUE,CHONDRICHTHYES,RAJIFORMES,GYMNURIDAE,Gymnura,crebripunctata,"(Peters, 1869)",,,,14134431,2012,DD,
Gymnura japonica,TRUE,CHONDRICHTHYES,RAJIFORMES,GYMNURIDAE,Gymnura,japonica,"(Temminck &amp; Schlegel, 1850)",,,,161630,2009,DD,
Gymnura marmorata,TRUE,CHONDRICHTHYES,RAJIFORMES,GYMNURIDAE,Gymnura,marmorata,"(Cooper, 1864)",,,,14134429,2012,LC,
Gymnura micrura,TRUE,CHONDRICHTHYES,RAJIFORMES,GYMNURIDAE,Gymnura,micrura,"(Bloch &amp; Schneider, 1801)",,,,60115,2006,DD,
Gymnura natalensis,TRUE,CHONDRICHTHYES,RAJIFORMES,GYMNURIDAE,Gymnura,natalensis,"(Gilchrist &amp; Thompson, 1911)",,,,60116,2006,DD,
Gymnura poecilura,TRUE,CHONDRICHTHYES,RAJIFORMES,GYMNURIDAE,Gymnura,poecilura,"(Shaw, 1804)",,,,60117,2006,NT,
Gymnura tentaculata,TRUE,CHONDRICHTHYES,RAJIFORMES,GYMNURIDAE,Gymnura,tentaculata,"(Mí_ller &amp; Henle, 1841)",,,,161516,2009,DD,
Gymnura zonura,TRUE,CHONDRICHTHYES,RAJIFORMES,GYMNURIDAE,Gymnura,zonura,"(Bleeker, 1852)",,,,60113,2006,VU,A2d+3d+4d
Halaelurus boesemani,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Halaelurus,boesemani,"Springer &amp; D'Aubrey, 1972",,,,161488,2009,DD,
Halaelurus buergeri,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Halaelurus,buergeri,"(Mí_ller &amp; Henle, 1838)",,,,161680,2009,DD,
Halaelurus lineatus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Halaelurus,lineatus,"Bass, D'Aubrey &amp; Kistnasamy, 1975",,,,44612,2004,DD,
Halaelurus maculosus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Halaelurus,maculosus,"White, Last &amp; Stevens, 2007",,,,161644,2009,LC,
Halaelurus natalensis,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Halaelurus,natalensis,"(Regan, 1904)",,,,44613,2004,DD,
Halaelurus quagga,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Halaelurus,quagga,"(Alcock, 1899)",,,,161625,2009,DD,
Halaelurus sellus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Halaelurus,sellus,"White, Last &amp; Stevens, 2007",,,,42713,2009,LC,
Haploblepharus edwardsii,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Haploblepharus,edwardsii,"(Schinz, 1822)",,,,39345,2009,NT,
Haploblepharus fuscus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Haploblepharus,fuscus,"Smith, 1950",,,,39346,2009,VU,B2ab(iii)
Haploblepharus kistnasamyi,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Haploblepharus,kistnasamyi,"Human &amp; Compagno, 2006",,,,161667,2009,CR,B1ab(iii)
Haploblepharus pictus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Haploblepharus,pictus,"(Mí_ller &amp; Henle, 1838)",,,,161650,2009,LC,
Hemigaleus australiensis,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,HEMIGALEIDAE,Hemigaleus,australiensis,"White, Last &amp; Compagno, 2005",,,,161539,2009,LC,
Hemigaleus microstoma,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,HEMIGALEIDAE,Hemigaleus,microstoma,"Bleeker, 1852",,,,41816,2009,VU,A2d+3d+4d
Hemipristis elongata,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,HEMIGALEIDAE,Hemipristis,elongata,"(Klunzinger, 1871)",,,,41874,2003,VU,A2bd+3bd+4bd
Hemiscyllium freycineti,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,HEMISCYLLIIDAE,Hemiscyllium,freycineti,"(Quoy &amp; Gaimard, 1824)",,,,199932,2011,NT,
Hemiscyllium galei,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,HEMISCYLLIIDAE,Hemiscyllium,galei,"Allen &amp; Erdmann, 2008",,,,195436,2012,DD,
Hemiscyllium hallstromi,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,HEMISCYLLIIDAE,Hemiscyllium,hallstromi,"Whitley, 1967",,,,41875,2003,VU,B1ab(iii)
Hemiscyllium henryi,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,HEMISCYLLIIDAE,Hemiscyllium,henryi,"Allen &amp; Erdmann, 2008",,,,195437,2012,DD,
Hemiscyllium michaeli,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,HEMISCYLLIIDAE,Hemiscyllium,michaeli,"Allen &amp; Dudgeon, 2010",,,,195438,2012,NT,
Hemiscyllium ocellatum,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,HEMISCYLLIIDAE,Hemiscyllium,ocellatum,"(Bonnaterre, 1788)",,,,41818,2015,LC,
Hemiscyllium ocellatum,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,HEMISCYLLIIDAE,Hemiscyllium,ocellatum,"(Bonnaterre, 1788)",,,,42833,2003,NT,
Hemiscyllium strahani,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,HEMISCYLLIIDAE,Hemiscyllium,strahani,"Whitley, 1967",,,,41819,2003,VU,B1ab(iii)
Hemiscyllium trispeculare,TRUE,CHONDRICHTHYES,ORECTOLOBIFORMES,HEMISCYLLIIDAE,Hemiscyllium,trispeculare,"Richardson, 1843",,,,41820,2015,LC,
Hemitriakis abdita,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Hemitriakis,abdita,"Compagno &amp; Stevens, 1993",,,,41821,2003,DD,
Hemitriakis complicofasciata,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Hemitriakis,complicofasciata,"Takahashi &amp; Nakaya, 2004",,,,161368,2009,DD,
Hemitriakis falcata,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Hemitriakis,falcata,"Compagno &amp; Stevens, 1993",,,,41822,2003,LC,
Hemitriakis japanica,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Hemitriakis,japanica,"(Mí_ller &amp; Henle, 1839)",,,,161507,2009,LC,
Hemitriakis leucoperiptera,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Hemitriakis,leucoperiptera,"Herre, 1923",,,,39353,2006,EN,"B1ab(iii,v); C2a(ii)"
Heptranchias perlo,TRUE,CHONDRICHTHYES,HEXANCHIFORMES,HEXANCHIDAE,Heptranchias,perlo,"(Bonnaterre, 1788)",,,,41823,2003,NT,
Heterodontus francisci,TRUE,CHONDRICHTHYES,HETERODONTIFORMES,HETERODONTIDAE,Heterodontus,francisci,"(Girard, 1855)",,,,39333,2015,DD,
Heterodontus galeatus,TRUE,CHONDRICHTHYES,HETERODONTIFORMES,HETERODONTIDAE,Heterodontus,galeatus,"(Gí_nther, 1870)",,,,41824,2003,LC,
Heterodontus japonicus,TRUE,CHONDRICHTHYES,HETERODONTIFORMES,HETERODONTIDAE,Heterodontus,japonicus,"Miklouho-Maclay &amp; Macleay, 1884",,,,161714,2009,LC,
Heterodontus mexicanus,TRUE,CHONDRICHTHYES,HETERODONTIFORMES,HETERODONTIDAE,Heterodontus,mexicanus,"Taylor &amp; Castro-Aguirre, 1972",,,,60235,2006,DD,
Heterodontus omanensis,TRUE,CHONDRICHTHYES,HETERODONTIFORMES,HETERODONTIDAE,Heterodontus,omanensis,"Baldwin, 2005",,,,161720,2009,DD,
Heterodontus portusjacksoni,TRUE,CHONDRICHTHYES,HETERODONTIFORMES,HETERODONTIDAE,Heterodontus,portusjacksoni,"(Meyer, 1793)",,,,39334,2015,LC,
Heterodontus quoyi,TRUE,CHONDRICHTHYES,HETERODONTIFORMES,HETERODONTIDAE,Heterodontus,quoyi,"(Frí©minville, 1840)",,,,44579,2004,DD,
Heterodontus ramalheira,TRUE,CHONDRICHTHYES,HETERODONTIFORMES,HETERODONTIDAE,Heterodontus,ramalheira,"(Smith, 1949)",,,,44614,2004,DD,
Heterodontus zebra,TRUE,CHONDRICHTHYES,HETERODONTIFORMES,HETERODONTIDAE,Heterodontus,zebra,"(Gray, 1831)",,,,41825,2003,LC,
Heteronarce bentuviai,TRUE,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Heteronarce,bentuviai,"(Baranes &amp; Randall, 1989)",,,,161632,2009,DD,
Heteronarce garmani,TRUE,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Heteronarce,garmani,"Regan, 1921",,,,161746,2009,VU,A2d+4d
Heteronarce mollis,TRUE,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Heteronarce,mollis,"(Lloyd, 1907)",,,,161663,2009,DD,
Heteronarce prabhui,TRUE,CHONDRICHTHYES,RAJIFORMES,NARKIDAE,Heteronarce,prabhui,"Talwar, 1981",,,,161593,2009,DD,
Heteroscymnoides marleyi,TRUE,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Heteroscymnoides,marleyi,"Fowler, 1934",,,,60211,2006,LC,
Hexanchus griseus,TRUE,CHONDRICHTHYES,HEXANCHIFORMES,HEXANCHIDAE,Hexanchus,griseus,"(Bonnaterre, 1788)",,,,10030,2005,NT,
Hexanchus nakamurai,TRUE,CHONDRICHTHYES,HEXANCHIFORMES,HEXANCHIDAE,Hexanchus,nakamurai,"Teng, 1962",,,,161352,2009,DD,
Hexatrygon bickelli,TRUE,CHONDRICHTHYES,RAJIFORMES,HEXATRYGONIDAE,Hexatrygon,bickelli,"Heemstra &amp; Smith, 1980",,,,161674,2015,LC,
Himantura astra,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,astra,"Last, Manjaji-Matsumoto &amp; Pogonoski, 2008",,,,195455,2015,LC,
Himantura dalyensis,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,dalyensis,"Last &amp; Manjaji-Matsumoto, 2008",,,,195319,2015,LC,
Himantura fai,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,fai,"Jordan &amp; Seale, 1906",,,,161615,2009,LC,
Himantura gerrardi,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,gerrardi,"(Gray, 1851)",,,,161566,2009,VU,A2bd+3bd
Himantura granulata,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,granulata,"(Macleay, 1883)",,,,161431,2009,NT,
Himantura hortlei,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,hortlei,"Last, Manjaji-Matsumoto &amp; Kailola, 2006",,,,161598,2009,VU,A4cd
Himantura imbricata,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,imbricata,"(Bloch &amp; Schneider, 1801)",,,,161728,2009,DD,
Himantura jenkinsii,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,jenkinsii,"(Annandale, 1909)",,,,161744,2009,LC,
Himantura kittipongi,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,kittipongi,"Vidthayanon &amp; Roberts, 2005",,,,161719,2009,EN,"B1ab(iii,v)"
Himantura leoparda,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,leoparda,"Manjaji-Matsumoto &amp; Last, 2008",,,,195456,2012,VU,A2cd+3cd+4cd
Himantura lobistoma,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,lobistoma,"Manjaji-Matsumoto &amp; Last, 2006",,,,161546,2009,VU,A4cd
Himantura marginata,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,marginata,"(Blyth, 1860)",,,,165290,2009,DD,
Himantura oxyrhyncha,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,oxyrhyncha,"(Sauvage, 1878)",,,,44185,2005,EN,B1ab(iii)
Himantura pastinacoides,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,pastinacoides,"(Bleeker, 1852)",,,,161540,2009,VU,A2bcd+3bcd+4bcd
Himantura polylepis,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,polylepis,"(Bleeker, 1852)",,,,39408,2000,CR,A1bcde+2ce
Himantura polylepis,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,polylepis,"(Bleeker, 1852)",,,,195320,2013,EN,A2bcd
Himantura schmardae,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,schmardae,"(Werner, 1904)",,,,60161,2006,DD,
Himantura signifer,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,signifer,"Compagno &amp; Roberts, 1982",,,,39411,2005,EN,B1ab(iii)
Himantura toshi,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,toshi,"Whitley, 1939",,,,161505,2015,LC,
Himantura uarnacoides,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,uarnacoides,"(Bleeker, 1852)",,,,161547,2009,VU,A2bcd+3bcd+4bcd
Himantura uarnak,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,uarnak,"(Gmelin, 1789)",,,,161692,2009,VU,A2bd+3bd+4bd
Himantura undulata,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,undulata,"(Bleeker, 1852)",,,,161621,2012,VU,A2cd+3cd+4cd
Himantura walga,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Himantura,walga,"(Mí_ller &amp; Henle, 1841)",,,,161579,2009,NT,
Holohalaelurus favus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Holohalaelurus,favus,"Human, 2006",,,,161652,2009,EN,A2abcd+3bcd+4abcd
Holohalaelurus grennian,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Holohalaelurus,grennian,"Human, 2006",,,,161531,2009,DD,
Holohalaelurus melanostigma,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Holohalaelurus,melanostigma,"(Norman, 1939)",,,,60229,2006,DD,
Holohalaelurus punctatus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Holohalaelurus,punctatus,"(Gilchrist, 1914)",,,,161675,2009,EN,A2abcd+3bcd+4abcd
Holohalaelurus regani,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,SCYLIORHINIDAE,Holohalaelurus,regani,"(Gilchrist, 1922)",,,,161574,2009,LC,
Hongeo koreana,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Hongeo,koreana,"(Jeong &amp; Nakabo, 1997)",,,,161483,2009,DD,
Hypnos monopterygius,TRUE,CHONDRICHTHYES,RAJIFORMES,HYPNIDAE,Hypnos,monopterygius,"(Shaw, 1795)",,,,41828,2015,LC,
Hypogaleus hyugaensis,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Hypogaleus,hyugaensis,"(Miyosi, 1939)",,,,39354,2005,NT,
Iago garricki,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Iago,garricki,"Fourmanoir &amp; Rivaton, 1979",,,,41829,2003,LC,
Iago omanensis,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Iago,omanensis,"(Norman, 1939)",,,,161501,2009,LC,
Insentiraja laxipella,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Insentiraja,laxipella,"(Yearsley &amp; Last, 1992)",,,,161390,2015,DD,
Insentiraja subtilispinosa,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Insentiraja,subtilispinosa,"(Stehmann, 1989)",,,,161553,2015,LC,
Irolita waitii,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Irolita,waitii,"(McCulloch, 1911)",,,,161655,2015,LC,
Irolita westraliensis,TRUE,CHONDRICHTHYES,RAJIFORMES,ARHYNCHOBATIDAE,Irolita,westraliensis,"Last &amp; Gledhill, 2008",,,,195457,2015,DD,
Isistius brasiliensis,TRUE,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Isistius,brasiliensis,"(Quoy &amp; Gaimard, 1824)",,,,41830,2003,LC,
Isistius labialis,TRUE,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Isistius,labialis,"Meng, Zhu &amp; Li, 1985",,,,161413,2009,DD,
Isistius plutodus,TRUE,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Isistius,plutodus,"Garrick &amp; Springer, 1964",,,,60212,2015,LC,
Isogomphodon oxyrhynchus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Isogomphodon,oxyrhynchus,"(Mí_ller &amp; Henle, 1839)",,,,60218,2006,CR,A2ad+3d+4ad
Isurus oxyrinchus,TRUE,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Isurus,oxyrinchus,"Rafinesque, 1810",,,,161750,2009,VU,A2bd+4d
Isurus oxyrinchus,TRUE,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Isurus,oxyrinchus,"Rafinesque, 1810",,,,161749,2009,VU,A2bd+3bd+4bd
Isurus oxyrinchus,TRUE,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Isurus,oxyrinchus,"Rafinesque, 1810",,,,161751,2009,NT,
Isurus oxyrinchus,TRUE,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Isurus,oxyrinchus,"Rafinesque, 1810",,,,39341,2009,VU,A2abd+3bd+4abd
Isurus paucus,TRUE,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Isurus,paucus,"Guitart, 1966",,,,60225,2006,VU,A2bd+3d+4bd
Lamiopsis temminckii,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Lamiopsis,temminckii,"(Mí_ller &amp; Henle, 1839)",,,,161570,2009,EN,A2d+3d
Lamna ditropis,TRUE,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Lamna,ditropis,"Hubbs &amp; Follett, 1947",,,,39342,2009,LC,
Lamna nasus,TRUE,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Lamna,nasus,"(Bonnaterre, 1788)",,,,39344,2006,EN,A1abd
Lamna nasus,TRUE,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Lamna,nasus,"(Bonnaterre, 1788)",,,,11200,2006,VU,A2bd+3d+4bd
Lamna nasus,TRUE,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Lamna,nasus,"(Bonnaterre, 1788)",,,,39343,2006,CR,A2bcd+3d+4bd
Lamna nasus,TRUE,CHONDRICHTHYES,LAMNIFORMES,LAMNIDAE,Lamna,nasus,"(Bonnaterre, 1788)",,,,61420,2006,CR,A2bd
Leptocharias smithii,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,LEPTOCHARIIDAE,Leptocharias,smithii,"(Mí_ller &amp; Henle, 1839)",,,,39350,2005,NT,
Leucoraja circularis,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,circularis,"(Couch, 1838)",,,,161464,2015,EN,A2bcd
Leucoraja compagnoi,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,compagnoi,"(Stehmann, 1995)",,,,161704,2009,DD,
Leucoraja erinacea,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,erinacea,(Mitchill 1825),,,,161418,2009,NT,
Leucoraja fullonica,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,fullonica,"(Linnaeus, 1758)",,,,161461,2015,VU,A2bd
Leucoraja garmani,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,garmani,"(Whitley, 1939)",,,,161419,2009,LC,
Leucoraja lentiginosa,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,lentiginosa,"(Bigelow &amp; Schroeder, 1951)",,,,161318,2009,DD,
Leucoraja leucosticta,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,leucosticta,"(Stehmann, 1971)",,,,161685,2009,DD,
Leucoraja melitensis,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,melitensis,"(Clark, 1926)",,,,61405,2015,CR,A2bcd+3bcd
Leucoraja naevus,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,naevus,"(Mí_ller &amp; Henle, 1841)",,,,161626,2015,LC,
Leucoraja ocellata,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,ocellata,"(Mitchill, 1815)",,,,161631,2009,EN,A2abd+3b+4abd
Leucoraja pristispina,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,pristispina,"Last, Stehmann &amp; Sí©ret, 2008",,,,195458,2015,LC,
Leucoraja wallacei,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,wallacei,"(Hulley, 1970)",,,,161492,2009,LC,
Leucoraja yucatanensis,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Leucoraja,yucatanensis,"(Bigelow &amp; Schroeder, 1950)",,,,161604,2009,DD,
Loxodon macrorhinus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,CARCHARHINIDAE,Loxodon,macrorhinus,"Mí_ller &amp; Henle, 1839",,,,41831,2003,LC,
Makararaja chindwinensis,TRUE,CHONDRICHTHYES,RAJIFORMES,DASYATIDAE,Makararaja,chindwinensis,"Roberts, 2007",,,,161698,2010,DD,
Malacoraja clavata,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Malacoraja,clavata,"(Linnaeus, 1758)",,,,39399,2005,NT,
Malacoraja kreffti,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Malacoraja,kreffti,"(Stehmann, 1978)",,,,63125,2015,LC,
Malacoraja obscura,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Malacoraja,obscura,"Carvalho, Gomes &amp; Gadig, 2005",,,,63133,2007,DD,
Malacoraja senta,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Malacoraja,senta,"(Garman, 1885)",,,,161477,2009,EN,A2bcd
Malacoraja spinacidermis,TRUE,CHONDRICHTHYES,RAJIFORMES,RAJIDAE,Malacoraja,spinacidermis,"(Barnard, 1923)",,,,63126,2007,LC,
Manta alfredi,TRUE,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,Manta,alfredi,"(Krefft, 1868)",,,,195459,2011,VU,A2abd+3bd+4abd
Manta birostris,TRUE,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,Manta,birostris,"(Walbaum, 1792)",,,,198921,2011,VU,A2abd+3bd+4abd
Megachasma pelagios,TRUE,CHONDRICHTHYES,LAMNIFORMES,MEGACHASMIDAE,Megachasma,pelagios,"Taylor, Compagno &amp; Struhsaker, 1983",,,,39338,2015,LC,
Miroscyllium sheikoi,TRUE,CHONDRICHTHYES,SQUALIFORMES,ETMOPTERIDAE,Miroscyllium,sheikoi,"(Dolganov, 1986)",,,,44564,2004,DD,
Mitsukurina owstoni,TRUE,CHONDRICHTHYES,LAMNIFORMES,MITSUKURINIDAE,Mitsukurina,owstoni,"Jordan, 1898",,,,44565,2004,LC,
Mobula eregoodootenkee,TRUE,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,Mobula,eregoodootenkee,"(Bleeker, 1859)",,,,41832,2003,NT,
Mobula hypostoma,TRUE,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,Mobula,hypostoma,"(Bancroft, 1831)",,,,161737,2009,DD,
Mobula japanica,TRUE,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,Mobula,japanica,"(Mí_ller &amp; Henle, 1841)",,,,41833,2006,NT,
Mobula kuhlii,TRUE,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,Mobula,kuhlii,"(Mí_ller &amp; Henle, 1841)",,,,161439,2009,DD,
Mobula mobular,TRUE,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,Mobula,mobular,(Bonnaterre 1788),,,,39418,2015,EN,A2d
Mobula munkiana,TRUE,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,Mobula,munkiana,"Notarbartolo-di-Sciara, 1987",,,,60198,2006,NT,
Mobula rochebrunei,TRUE,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,Mobula,rochebrunei,"(Vaillant, 1879)",,,,161510,2009,VU,A4d
Mobula tarapacana,TRUE,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,Mobula,tarapacana,"(Philippi, 1892)",,,,60199,2006,DD,
Mobula thurstoni,TRUE,CHONDRICHTHYES,RAJIFORMES,MOBULIDAE,Mobula,thurstoni,"(Lloyd, 1908)",,,,60200,2006,NT,
Mollisquama parini,TRUE,CHONDRICHTHYES,SQUALIFORMES,DALATIIDAE,Mollisquama,parini,"Dolganov, 1984",,,,44515,2004,DD,
Mustelus albipinnis,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,albipinnis,"Castro-Aguirre, Antuna-Mendiola, Gonzíçlez-Acosta &amp; de la Cruz-Agí_ero, 2005",,,,161451,2009,DD,
Mustelus antarcticus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,antarcticus,"Gí_nther, 1870",,,,39355,2003,LC,
Mustelus asterias,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,asterias,"Cloquet, 1819",,,,39357,2009,LC,
Mustelus californicus,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,californicus,"Gill, 1864",,,,161334,2015,LC,
Mustelus canis,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,canis,"(Mitchill, 1815)",,,,39359,2005,NT,
Mustelus dorsalis,TRUE,CHONDRICHTHYES,CARCHARHINIFORMES,TRIAKIDAE,Mustelus,dorsalis,"Gill, 1864",,,,44580,2004,DD,
