Cruise;Day;Month;Year;Date;Hour;Minute;Type;Cast;Latitude;Longitude;Catch_t;FishNumber;Length_cm
2153;4;8;2013;04/08/2013;10;39;LANATUN;8;24.38333333;-113.2333333;2;10;59.5
2153;4;8;2013;04/08/2013;10;39;LANATUN;8;24.38333333;-113.2333333;2;11;54
2153;4;8;2013;04/08/2013;10;39;LANATUN;8;24.38333333;-113.2333333;2;12;57.5
2153;4;8;2013;04/08/2013;10;39;LANATUN;8;24.38333333;-113.2333333;2;13;56
2153;4;8;2013;04/08/2013;10;39;LANATUN;8;24.38333333;-113.2333333;2;14;58
2153;4;8;2013;04/08/2013;10;39;LANATUN;8;24.38333333;-113.2333333;2;15;55
2153;4;8;2013;04/08/2013;10;39;LANATUN;8;24.38333333;-113.2333333;2;16;57
2153;4;8;2013;04/08/2013;10;39;LANATUN;8;24.38333333;-113.2333333;2;17;58
2153;4;8;2013;04/08/2013;10;39;LANATUN;8;24.38333333;-113.2333333;2;18;54
2153;4;8;2013;04/08/2013;10;39;LANATUN;8;24.38333333;-113.2333333;2;19;52
2153;4;8;2013;04/08/2013;10;39;LANATUN;8;24.38333333;-113.2333333;2;20;56
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;1;66
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;2;60
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;3;40
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;4;60
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;5;60
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;6;60
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;7;61
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;8;68
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;9;81
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;10;61
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;11;80
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;12;62
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;13;68
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;14;108
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;15;65
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;16;79
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;17;79
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;18;79
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;19;113
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;20;63
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;21;70
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;22;63
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;23;63
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;24;70
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;25;65
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;26;62
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;27;70
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;28;68
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;29;71
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;30;66
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;31;64
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;32;65
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;33;61
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;34;61
2151;10;8;2013;10/08/2013;12;5;LANATUN;13;24.35;-113.5166667;6;35;64
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;1;66
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;2;68
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;3;70
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;4;61
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;5;65
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;6;57
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;7;73
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;8;75
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;9;70
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;10;67
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;11;76
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;12;81
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;13;80
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;14;79
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;15;75
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;16;73.5
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;17;76
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;18;77.5
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;19;70
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;20;65
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;21;62
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;22;70
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;23;69
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;24;74
2153;10;8;2013;10/08/2013;8;24;LANATUN;17;24.33333333;-113.45;3;25;68
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;1;51
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;2;57
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;3;60
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;4;81
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;5;80
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;6;84
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;7;50
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;8;63
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;9;62
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;10;65
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;11;84
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;12;90
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;13;74
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;14;82
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;15;64
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;16;60
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;17;58
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;18;50
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;19;62
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;20;73
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;21;85
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;22;74
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;23;82
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;24;65
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;25;49
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;26;53
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;27;66
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;28;53
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;29;52
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;30;63
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;31;82
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;32;70
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;33;60
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;34;54
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;35;62
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;36;77
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;37;83
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;38;84
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;39;83
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;40;51
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;41;56
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;42;54
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;43;60
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;44;78
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;45;82
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;46;84
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;47;56
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;48;70
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;49;57
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;50;80
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;51;75
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;52;84
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;53;85
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;54;60
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;55;70
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;56;56
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;57;71
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;58;52
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;59;62
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;60;53
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;61;57
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;62;72
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;63;75
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;64;69
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;65;57
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;66;59
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;67;62
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;68;61
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;69;75
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;70;72
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;71;60
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;72;55
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;73;64
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;74;73
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;75;82
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;76;51
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;77;48
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;78;81
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;79;62
2147;13;7;2013;13/07/2013;7;11;LANATUN;1;24.3;-113.2166667;6;80;60
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;1;64
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;2;64
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;3;56
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;4;58
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;5;66
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;6;60
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;7;76
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;8;80
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;9;78
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;10;64
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;11;64
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;12;66
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;13;64
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;14;56
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;15;58
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;16;60
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;17;66
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;18;68
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;19;82
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;20;87
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;21;80
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;22;72
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;23;63
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;24;62
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;25;60
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;26;66
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;27;75
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;28;80
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;29;80
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;30;63
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;31;62
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;32;64
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;33;66
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;34;72
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;35;72
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;36;82
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;37;82
2155;7;8;2013;07/08/2013;10;57;LANATUN;3;24.3;-113.2666667;12;38;80
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;1;38
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;2;36
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;3;38
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;4;32
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;5;34
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;6;31
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;7;34
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;8;35
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;9;34
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;10;31
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;11;32
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;12;36
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;13;41
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;14;40
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;15;42
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;16;40
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;17;41
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;18;43
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;19;38
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;20;37
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;21;34
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;22;33
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;23;38
2160;14;9;2013;14/09/2013;18;4;LANATUN;26;24.28333333;-109.4;1;24;35
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;1;60
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;2;65
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;3;66
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;4;61
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;5;60
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;6;60
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;7;52
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;8;62
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;9;46
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;10;44
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;11;46
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;12;62
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;13;64
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;14;65
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;15;67
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;16;62
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;17;62
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;18;64
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;19;61
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;20;60
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;21;66
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;22;67
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;23;60
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;24;66
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;25;70
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;26;68
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;27;69
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;28;69
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;29;62
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;30;64
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;31;65
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;32;62
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;33;60
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;34;61
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;35;62
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;36;58
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;37;60
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;38;61
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;39;62
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;40;60
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;41;57
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;42;51
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;43;41
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;44;41
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;45;40
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;46;51
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;47;54
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;48;56
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;49;60
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;50;71
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;51;70
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;52;70
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;53;70
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;54;69
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;55;66
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;56;71
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;57;54
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;58;46
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;59;40
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;60;41
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;61;71
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;62;70
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;63;66
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;64;64
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;65;66
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;66;65
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;67;60
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;68;58
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;69;57
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;70;60
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;71;61
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;72;62
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;73;66
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;74;58
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;75;48
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;76;49
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;77;41
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;78;41
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;79;40
2142;13;7;2013;13/07/2013;9;13;LANATUN;35;24.26666667;-113.2333333;9;80;38
2142;12;7;2013;12/07/2013;10;14;LANATUN;32;24.23333333;-113.2666667;0;1;66
2142;12;7;2013;12/07/2013;10;14;LANATUN;32;24.23333333;-113.2666667;0;2;65
2142;12;7;2013;12/07/2013;10;14;LANATUN;32;24.23333333;-113.2666667;0;3;71
2142;12;7;2013;12/07/2013;10;14;LANATUN;32;24.23333333;-113.2666667;0;4;70
2142;12;7;2013;12/07/2013;10;14;LANATUN;32;24.23333333;-113.2666667;0;5;76
